Name,Address,City,Province,Postal Code,Latitude,Longitude,Rating,Types
OutName,"2450, boulevard Laurier",Quebec,Quebec,G1V 2L1,99.99,77.77,5.0,"a, b, c, d"
OutName,"1095, rue St-Jean",Quebec,Quebec,G1R 1S3,99.99,77.77,5.0,"a, b, c, d"
OutName,"8585, boulevard Lacroix",Saint-Georges de Beauce,Quebec,G5Y 5L6,99.99,77.77,5.0,"a, b, c, d"
OutName,3270 Boul. De Portland,Sherbrooke,Quebec,J1L 2A6,99.99,77.77,5.0,"a, b, c, d"
OutName,"2940, boulevard des Recollets",Trois-Rivieres,Quebec,G9A 6J2,99.99,77.77,5.0,"a, b, c, d"
OutName,640 Boul. Industriel suite 103,St-Jean-sur-Richelieu,Quebec,J3B 7X4,99.99,77.77,5.0,"a, b, c, d"
OutName,"15 Westney Road North, Unit #17B",Ajax,Ontario,L1T 1P5,99.99,77.77,5.0,"a, b, c, d"
OutName,"516 Bryne Drive, Unit F,",Barrie,Ontario,L4N 9P6,99.99,77.77,5.0,"a, b, c, d"
OutName,"263 Queen Street East, Unit #9",Brampton,Ontario,L6W 4K6,99.99,77.77,5.0,"a, b, c, d"
OutName,"50 Dundurn Street South, Unit #10",Hamilton,Ontario,L8P 4W3,99.99,77.77,5.0,"a, b, c, d"
OutName,"1550 Upper James Street,",Hamilton,Ontario,L9B 2L6,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit A1, Kanata Centrum Shopping Centre",Kanata,Ontario,K2T 1B6,99.99,77.77,5.0,"a, b, c, d"
OutName,350 Princess Street,Kingston,Ontario,K7L 1B6,99.99,77.77,5.0,"a, b, c, d"
OutName,449 Wharncliffe Rd. South,London,Ontario,N6J 2M8,99.99,77.77,5.0,"a, b, c, d"
OutName,"743 Richmond St, suite 102",London,Ontario,N6A 3H2,99.99,77.77,5.0,"a, b, c, d"
OutName,"4300 Steeles Avenue East, Unit #E76",Markham,Ontario,L3R 0Y5,99.99,77.77,5.0,"a, b, c, d"
OutName,"265 Hood Road, Unit #1,",Markham,Ontario,L3R 4N3,99.99,77.77,5.0,"a, b, c, d"
OutName,"720 Burnhamthorpe Rd. W, Unit 29 - 30,",Mississauga,Ontario,L5C 3G1,99.99,77.77,5.0,"a, b, c, d"
OutName,"130 Davis Drive, Unit #9,",Newmarket,Ontario,L3Y 2N1,99.99,77.77,5.0,"a, b, c, d"
OutName,5825A Yonge Street,North York,Ontario,M2M 3T9,99.99,77.77,5.0,"a, b, c, d"
OutName,"3 Roydon Place,",Ottawa,Ontario,K2E 1A3,99.99,77.77,5.0,"a, b, c, d"
OutName,"Unit D, 1777 Tenth Line Rd.,",Ottawa,Ontario,K1E 3X2,99.99,77.77,5.0,"a, b, c, d"
OutName,"382 Rideau St.,",Ottawa,Ontario,K1N 5Y8,99.99,77.77,5.0,"a, b, c, d"
OutName,"1070 Major Mackenzie Drive East, Building M2",Richmond Hill,Ontario,L4S 1P3,99.99,77.77,5.0,"a, b, c, d"
OutName,1306 Kennedy Road,Scarborough,Ontario,M1P 2L5,99.99,77.77,5.0,"a, b, c, d"
OutName,"210 Glendale Ave. Unit A-15,",St. Catharines,Ontario,L2T 3Y6,99.99,77.77,5.0,"a, b, c, d"
OutName,285 College Street,Toronto,Ontario,M5T 1S2,99.99,77.77,5.0,"a, b, c, d"
OutName,343 College Street,Toronto,Ontario,M5T 1S6,99.99,77.77,5.0,"a, b, c, d"
OutName,"3120 Rutherford Road, Unit #21",Vaughan,Ontario,L4K 0B1,99.99,77.77,5.0,"a, b, c, d"
OutName,230-234 Weber St. N.,Waterloo,Ontario,N2J 3H4,99.99,77.77,5.0,"a, b, c, d"
OutName,1624 Dundas St. E.,Whitby,Ontario,L1N 2K8,99.99,77.77,5.0,"a, b, c, d"
OutName,1789-1791 St. Martin,Laval,Quebec,H7S 1N2,99.99,77.77,5.0,"a, b, c, d"
OutName,"9705, Franklin Avenue",Fort McMurray,Alberta,T9H 2K1,99.99,77.77,5.0,"a, b, c, d"
OutName,"9807, 100th Avenue, PO Box 507",High Level,Alberta,T0H 1Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,"46245, Yale Road East",Chilliwack,British Columbia,V2P 2P5,99.99,77.77,5.0,"a, b, c, d"
OutName,"1025, 102nd Avenue",Dawson Creek,British Columbia,V1G 2B9,99.99,77.77,5.0,"a, b, c, d"
OutName,"3232, Highway 16, Mall Box 326",Houston,British Columbia,V0J 1Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,"216, City Centre",Kitimat,British Columbia,V8C 1M8,99.99,77.77,5.0,"a, b, c, d"
OutName,"9824, 5th Street",Sidney,British Columbia,V8L 2X3,99.99,77.77,5.0,"a, b, c, d"
OutName,"1276, Main Street, PO Box 4066",Smithers,British Columbia,V0J 2N0,99.99,77.77,5.0,"a, b, c, d"
OutName,"4716, Keith Avenue",Terrace,British Columbia,V8G 4K1,99.99,77.77,5.0,"a, b, c, d"
OutName,"4741, Lakelse Avenue",Terrace,British Columbia,V8G 4R9,99.99,77.77,5.0,"a, b, c, d"
OutName,"5806, Fraser Street",Vancouver,British Columbia,V5W 2Z5,99.99,77.77,5.0,"a, b, c, d"
OutName,"299, Oliver Street",Williams Lake,British Columbia,V2G 1M2,99.99,77.77,5.0,"a, b, c, d"
OutName,"21, 3rd Avenue NE",Dauphin,Manitoba,R7N 0Y5,99.99,77.77,5.0,"a, b, c, d"
OutName,"601, Main Street",Swan River,Manitoba,R0L 1Z0,99.99,77.77,5.0,"a, b, c, d"
OutName,"50, avenue Mgr. Plourde",Edmundston,New Brunswick,E3V 4M2,99.99,77.77,5.0,"a, b, c, d"
OutName,"74, Broadway",Corner Brook,Newfoundland &amp; Labrador,A2H 4C8,99.99,77.77,5.0,"a, b, c, d"
OutName,"3-4, Courtoreille Road",Hay River,Northwest Territories,X0E 1G2,99.99,77.77,5.0,"a, b, c, d"
OutName,"10-4802, 50th Avenue",Yellowknife,Northwest Territories,X1A 3S5,99.99,77.77,5.0,"a, b, c, d"
OutName,"484, Grand Lake Road",Sydney,Nova Scotia,B1P 5S8,99.99,77.77,5.0,"a, b, c, d"
OutName,"136, Haley Road",Yarmouth,Nova Scotia,B5A 0A5,99.99,77.77,5.0,"a, b, c, d"
OutName,"44, Market Street",Brantford,Ontario,N3T 2Z5,99.99,77.77,5.0,"a, b, c, d"
OutName,"727, Principale Street, PO Box 885",Casselman,Ontario,K0A 1M0,99.99,77.77,5.0,"a, b, c, d"
OutName,"314, 9th Street West",Cornwall,Ontario,K6J 3A7,99.99,77.77,5.0,"a, b, c, d"
OutName,"539, Government Street",Dryden,Ontario,P8N 2P6,99.99,77.77,5.0,"a, b, c, d"
OutName,"290, Scott Street",Fort Frances,Ontario,P9A 1G7,99.99,77.77,5.0,"a, b, c, d"
OutName,"1404, rue Principale Est",Hawkesbury,Ontario,K6A 1C6,99.99,77.77,5.0,"a, b, c, d"
OutName,"631, Front Street",Hearst,Ontario,P0L 1N0,99.99,77.77,5.0,"a, b, c, d"
OutName,"8, Circle Street",Kapuskasing,Ontario,P5N 1T3,99.99,77.77,5.0,"a, b, c, d"
OutName,"47, King Street",Sioux Lookout,Ontario,P8T 1A5,99.99,77.77,5.0,"a, b, c, d"
OutName,"195, avenue Du Pont Nord",Alma,Quebec,G8B 5C4,99.99,77.77,5.0,"a, b, c, d"
OutName,"102, avenue Louisbourg",Bonaventure,Quebec,G0C 1E0,99.99,77.77,5.0,"a, b, c, d"
OutName,"331, 3e rue",Chibougamau,Quebec,G8P 1N4,99.99,77.77,5.0,"a, b, c, d"
OutName,"1840, boulevard Talbot",Chicoutimi,Quebec,G7H 7Y2,99.99,77.77,5.0,"a, b, c, d"
OutName,"1255, boulevard Wallberg",Dolbeau-Mistassini,Quebec,G8L 1H3,99.99,77.77,5.0,"a, b, c, d"
OutName,"740, boulevard St-Joseph",Drummondville,Quebec,J2C 2C3,99.99,77.77,5.0,"a, b, c, d"
OutName,"167, 2e rue De La Reine",Gaspe,Quebec,G4X 2W6,99.99,77.77,5.0,"a, b, c, d"
OutName,"633, rue Dufferin",Granby,Quebec,J2H 0Y7,99.99,77.77,5.0,"a, b, c, d"
OutName,"2601, 6e avenue",Grand-Mere,Quebec,G9T 2L1,99.99,77.77,5.0,"a, b, c, d"
OutName,"204, rue Baby",Joliette,Quebec,J6E 2V5,99.99,77.77,5.0,"a, b, c, d"
OutName,"31, 5e avenue Est",La Sarre,Quebec,J9Z 1K7,99.99,77.77,5.0,"a, b, c, d"
OutName,"544, rue Commerciale",La Tuque,Quebec,G9X 3A8,99.99,77.77,5.0,"a, b, c, d"
OutName,"149, boulevard Desjardins",Maniwaki,Quebec,J9E 2C9,99.99,77.77,5.0,"a, b, c, d"
OutName,"700, avenue Du Phare Est",Matane,Quebec,G4W 1B1,99.99,77.77,5.0,"a, b, c, d"
OutName,"580, rue Hebert",Mont-Laurier,Quebec,J9L 2X2,99.99,77.77,5.0,"a, b, c, d"
OutName,"123, boulevard Tache Ouest",Montmagny,Quebec,G5V 3A6,99.99,77.77,5.0,"a, b, c, d"
OutName,"150, rue Belzile",Rimouski,Quebec,G5L 3E4,99.99,77.77,5.0,"a, b, c, d"
OutName,"176, rue Lafontaine",Riviere-du-Loup,Quebec,G5R 3A5,99.99,77.77,5.0,"a, b, c, d"
OutName,"1221, boulevard Marcotte",Roberval,Quebec,G8H 3B8,99.99,77.77,5.0,"a, b, c, d"
OutName,"463, rue Lariviere",Rouyn-Noranda,Quebec,J9X 4H9,99.99,77.77,5.0,"a, b, c, d"
OutName,"4370, boulevard Royale",Shawinigan,Quebec,G9N 7X7,99.99,77.77,5.0,"a, b, c, d"
OutName,"525, rue Northrop-Frye",Sherbrooke,Quebec,J1L 2Y3,99.99,77.77,5.0,"a, b, c, d"
OutName,"1815, boulevard Fiset",Sorel - Tracy,Quebec,J3P 5K7,99.99,77.77,5.0,"a, b, c, d"
OutName,"573, 90e rue",St-Georges-de-Beauce,Quebec,G5Y 3L1,99.99,77.77,5.0,"a, b, c, d"
OutName,"2487, avenue Ste-Anne",St-Hyacinthe,Quebec,J2S 5J1,99.99,77.77,5.0,"a, b, c, d"
OutName,"391, boulevard Du Seminaire",St-Jean-sur-Richelieu,Quebec,J3B 8C5,99.99,77.77,5.0,"a, b, c, d"
OutName,"5210, route 132",Ste-Catherine,Quebec,J5C 1L8,99.99,77.77,5.0,"a, b, c, d"
OutName,"500, boulevard Vachon Nord",Ste-Marie-de-Beauce,Quebec,G6E 1M1,99.99,77.77,5.0,"a, b, c, d"
OutName,"2255, boulevard Des Recollets",Trois-Rivieres,Quebec,G8Z 3X6,99.99,77.77,5.0,"a, b, c, d"
OutName,"1817, 3e avenue",Val d'Or,Quebec,J9P 7A9,99.99,77.77,5.0,"a, b, c, d"
OutName,"1045, boulevard Mgr. Langlois",Valleyfield,Quebec,J6S 1B8,99.99,77.77,5.0,"a, b, c, d"
OutName,"525, boulevard Bois-Francs Sud",Victoriaville,Quebec,G6P 5X7,99.99,77.77,5.0,"a, b, c, d"
OutName,"206, Alexander Street",Whitehorse,Yukon Territory,Y1A 2L4,99.99,77.77,5.0,"a, b, c, d"
OutName,2180 Steeles Ave W,Concord,Ontario,L4K 2Y7,99.99,77.77,5.0,"a, b, c, d"
OutName,3331 Markham Road,Markham,Ontario,M1X 1S8,99.99,77.77,5.0,"a, b, c, d"
OutName,1274 Kennedy Road,Scarborough,Ontario,M1P 2L5,99.99,77.77,5.0,"a, b, c, d"
OutName,280 College Street,Toronto,Ontario,M5T 1R9,99.99,77.77,5.0,"a, b, c, d"
OutName,"#8, 711 - 48 Ave. SE",Calgary,Alberta,T2G 4X2,99.99,77.77,5.0,"a, b, c, d"
OutName,4335 Steeles Ave W,Toronto,Ontario,M3N 1V7,99.99,77.77,5.0,"a, b, c, d"
OutName,6455 MacLeod Trail South,Calgary,Alberta,T2H 0K4,99.99,77.77,5.0,"a, b, c, d"
OutName,3625 Shaganappi Trail NW,Calgary,Alberta,T3A 0E2,99.99,77.77,5.0,"a, b, c, d"
OutName,100 Anderson Road SE,Calgary,Alberta,T2J 3V1,99.99,77.77,5.0,"a, b, c, d"
OutName,317 7th Avenue South West,Calgary,Alberta,T2P 2Y9,99.99,77.77,5.0,"a, b, c, d"
OutName,#0168 - 6455 Macleod Trail South,Calgary,Alberta,T2H 0K8,99.99,77.77,5.0,"a, b, c, d"
OutName,109 Street &amp; Kingsway,Edmonton,Alberta,T5G 3A6,99.99,77.77,5.0,"a, b, c, d"
OutName,5015 - 111 Street NW,Edmonton,Alberta,T6H 4M6,99.99,77.77,5.0,"a, b, c, d"
OutName,8882 - 170th Street,Edmonton,Alberta,T5T 4J2,99.99,77.77,5.0,"a, b, c, d"
OutName,4700 Kingsway Street,Burnaby,British Columbia,V5H 4M1,99.99,77.77,5.0,"a, b, c, d"
OutName,4700 Kingsway,Burnaby,British Columbia,V5H 4M1,99.99,77.77,5.0,"a, b, c, d"
OutName,2929 Barnet Highway,Coquitlam,British Columbia,V3B 5R5,99.99,77.77,5.0,"a, b, c, d"
OutName,6551 No. 3 Road,Richmond,British Columbia,V6Y 2B6,99.99,77.77,5.0,"a, b, c, d"
OutName,650 West 41st Avenue,Vancouver,British Columbia,V5Z 2M9,99.99,77.77,5.0,"a, b, c, d"
OutName,701 West Georgia Street,Vancouver,British Columbia,V7Y 1A1,99.99,77.77,5.0,"a, b, c, d"
OutName,1110 Robson Street,Vancouver,British Columbia,V6E 1B2,99.99,77.77,5.0,"a, b, c, d"
OutName,1067 Robson Street,Vancouver,British Columbia,V6E 1B2,99.99,77.77,5.0,"a, b, c, d"
OutName,2899 Granville Street,Vancouver,British Columbia,V6H 3J4,99.99,77.77,5.0,"a, b, c, d"
OutName,3147 Douglas Street,Victoria,British Columbia,V8Z 6E3,99.99,77.77,5.0,"a, b, c, d"
OutName,644 Park Royal North,West Vancouver,British Columbia,V7T 1H9,99.99,77.77,5.0,"a, b, c, d"
OutName,4154 Village Green,Whistler,British Columbia,V0N 1B4,99.99,77.77,5.0,"a, b, c, d"
OutName,8-4222 Village Square,Whistler,British Columbia,V0N 1B4,99.99,77.77,5.0,"a, b, c, d"
OutName,1485 Portage Avenue,Winnipeg,Manitoba,R3G 0W4,99.99,77.77,5.0,"a, b, c, d"
OutName,900 Maple Avenue,Burlington,Ontario,L7S 2J8,99.99,77.77,5.0,"a, b, c, d"
OutName,2960 Kingsway Drive,Kitchener,Ontario,N2C 1X1,99.99,77.77,5.0,"a, b, c, d"
OutName,1680 Richmond St. N.,London,Ontario,N6G 3Y9,99.99,77.77,5.0,"a, b, c, d"
OutName,100 City Centre Drive,Mississauga,Ontario,L5B 2C9,99.99,77.77,5.0,"a, b, c, d"
OutName,17600 Yonge Street,Newmarket,Ontario,L3T 4Z1,99.99,77.77,5.0,"a, b, c, d"
OutName,100 Bayshore Drive,Ottawa,Ontario,K2B 8C1,99.99,77.77,5.0,"a, b, c, d"
OutName,50 Rideau Street,Ottawa,Ontario,K1N 9J7,99.99,77.77,5.0,"a, b, c, d"
OutName,300 Borough Drive,Scarborough,Ontario,M1P 4P5,99.99,77.77,5.0,"a, b, c, d"
OutName,1 Promenade Circle,Thornhill,Ontario,L4J 4P8,99.99,77.77,5.0,"a, b, c, d"
OutName,50 Bloor Street West,Toronto,Ontario,M4W 3L8,99.99,77.77,5.0,"a, b, c, d"
OutName,1800 Sheppard Ave East,Toronto,Ontario,M2J 5A7,99.99,77.77,5.0,"a, b, c, d"
OutName,280 Queen Street West,Toronto,Ontario,M5V 2A1,99.99,77.77,5.0,"a, b, c, d"
OutName,25 The West Mall,Toronto,Ontario,M9C 1B8,99.99,77.77,5.0,"a, b, c, d"
OutName,1090 Don Mills Road,Toronto,Ontario,M3C 3R6,99.99,77.77,5.0,"a, b, c, d"
OutName,220 Yonge Street,Toronto,Ontario,M5B 2H1,99.99,77.77,5.0,"a, b, c, d"
OutName,220 Yonge Street,Toronto,Ontario,M5B 2H1,99.99,77.77,5.0,"a, b, c, d"
OutName,220 Yonge Street,Toronto,Ontario,M5B 2H1,99.99,77.77,5.0,"a, b, c, d"
OutName,3401 Dufferin Street,Toronto,Ontario,M6A 2T9,99.99,77.77,5.0,"a, b, c, d"
OutName,1 Bass Pro Mills Drive,Vaughan,Ontario,L4K 5W4,99.99,77.77,5.0,"a, b, c, d"
OutName,MARLBOROUGH MALL,CALGARY,Alberta,T2A2K2,99.99,77.77,5.0,"a, b, c, d"
OutName,SOUTHCENTRE MALL,CALGARY,Alberta,T2J3V1,99.99,77.77,5.0,"a, b, c, d"
OutName,TD SQUARE,CALGARY,Alberta,T2P2Y9,99.99,77.77,5.0,"a, b, c, d"
OutName,LONDONDERRY MALL,EDMONTON,Alberta,T5C3C8,99.99,77.77,5.0,"a, b, c, d"
OutName,SOUTH EDMONTON COMMON,EDMONTON,Alberta,T6N1N5,99.99,77.77,5.0,"a, b, c, d"
OutName,SOUTHGATE SHOPPING CENTRE,EDMONTON,Alberta,T6H4M6,99.99,77.77,5.0,"a, b, c, d"
OutName,PETER POND SHOPPING CTR.,FORT McMURRAY,Alberta,T9H1L2,99.99,77.77,5.0,"a, b, c, d"
OutName,BOWER PLACE SHOPPING CENTRE,RED DEER,Alberta,T4R1N9,99.99,77.77,5.0,"a, b, c, d"
OutName,261055 Crossiron Blvd.,Rocky View,Alberta,T4A0G3,99.99,77.77,5.0,"a, b, c, d"
OutName,EATON CENTRE METROTOWN,BURNABY,British Columbia,V5H4M1,99.99,77.77,5.0,"a, b, c, d"
OutName,METROPOLIS AT METROTOWN,BURNABY,British Columbia,V5H4P1,99.99,77.77,5.0,"a, b, c, d"
OutName,WILLOWBROOK SHOPPING CENTRE,LANGLEY,British Columbia,V3A7E9,99.99,77.77,5.0,"a, b, c, d"
OutName,QUEENSBBOROUGH LANDING,NEW WESTMINISTER,British Columbia,V3M5X2,99.99,77.77,5.0,"a, b, c, d"
OutName,COQUITLAM CENTRE,PORT COQUITLAM,British Columbia,V3B5R5,99.99,77.77,5.0,"a, b, c, d"
OutName,RICHMOND SHOPPING CENTRE,RICHMOND,British Columbia,V6Y2B6,99.99,77.77,5.0,"a, b, c, d"
OutName,GUILFORD TOWN CENTRE,SURREY,British Columbia,V3R7C1,99.99,77.77,5.0,"a, b, c, d"
OutName,ROBSON FASHION PARK,VANCOUVER,British Columbia,V6E1A9,99.99,77.77,5.0,"a, b, c, d"
OutName,CHAMPLAIN PLACE,DIEPPE,New Brunswick,E1A4X5,99.99,77.77,5.0,"a, b, c, d"
OutName,MC ALLISTER PLACE,ST-JOHN,New Brunswick,E2J3W9,99.99,77.77,5.0,"a, b, c, d"
OutName,CORNER BROOK PLAZA,CORNER BROOK,Newfoundland and Labrador,A2H6L8,99.99,77.77,5.0,"a, b, c, d"
OutName,AVALON MALL,ST-JOHNS,Newfoundland and Labrador,A1B1W3,99.99,77.77,5.0,"a, b, c, d"
OutName,DARTMOUTH CROSSING,DARTMOUTH,Nova Scotia,B3B0B8,99.99,77.77,5.0,"a, b, c, d"
OutName,MIC MAC MALL,DARTMOUTH,Nova Scotia,B3A4N5,99.99,77.77,5.0,"a, b, c, d"
OutName,HALIFAX SHOPPING CENTRE,HALIFAX,Nova Scotia,B3L2H8,99.99,77.77,5.0,"a, b, c, d"
OutName,MAYFLOWER MALL,SYDNEY,Nova Scotia,B1P6S9,99.99,77.77,5.0,"a, b, c, d"
OutName,BRAMALEA CITY CENTRE,BRAMPTON,Ontario,L6T3R5,99.99,77.77,5.0,"a, b, c, d"
OutName,MAPLEVIEW SHOPPING CENTRE,BURLINGTON,Ontario,L7S2J8,99.99,77.77,5.0,"a, b, c, d"
OutName,25TH WEST MALL,ETOBICOKE,Ontario,M9C1B8,99.99,77.77,5.0,"a, b, c, d"
OutName,FAIRVIEW PARK MALL,KITCHENER,Ontario,N2C1X1,99.99,77.77,5.0,"a, b, c, d"
OutName,WHITE OAKS MALL,LONDON,Ontario,N6E1V4,99.99,77.77,5.0,"a, b, c, d"
OutName,HEARTLAND TOWN CENTRE,MISSISSAUGA,Ontario,L5V2Y1,99.99,77.77,5.0,"a, b, c, d"
OutName,COLLEGE SQUARE,NEPEAN,Ontario,K2G1V7,99.99,77.77,5.0,"a, b, c, d"
OutName,THE PEN CENTRE,ST. CATHARINES,Ontario,L2T2K9,99.99,77.77,5.0,"a, b, c, d"
OutName,DUFFERIN MALL,TORONTO,Ontario,M6H4B1,99.99,77.77,5.0,"a, b, c, d"
OutName,COLOSSUS CENTRE,VAUGHAN,Ontario,L4L9K5,99.99,77.77,5.0,"a, b, c, d"
OutName,CANESTOGA MALL,WATERLOO,Ontario,N2L5W6,99.99,77.77,5.0,"a, b, c, d"
OutName,LES GALERIES DANJOU,ANJOU,Quebec,H1M1W6,99.99,77.77,5.0,"a, b, c, d"
OutName,GRANDE PLACE DES BOIS-FRANCS,ARTHABASKA,Quebec,G6P4L6,99.99,77.77,5.0,"a, b, c, d"
OutName,MAIL CHAMPLAIN,BROSSARD,Quebec,J4W2T5,99.99,77.77,5.0,"a, b, c, d"
OutName,QUARTIER DIX30,BROSSARD,Quebec,J4Y0A5,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE DU ROYAUME,CHICOUTIMI,Quebec,G7H5N6,99.99,77.77,5.0,"a, b, c, d"
OutName,LES PROMENADES DRUMMONDVILLE,DRUMMONDVILLE,Quebec,J2C5W4,99.99,77.77,5.0,"a, b, c, d"
OutName,PROMENADES DE LOUTAOUAIS,GATINEAU,Quebec,J8T6G3,99.99,77.77,5.0,"a, b, c, d"
OutName,LES GALERIES GRANBY,GRANBY,Quebec,J2G8K1,99.99,77.77,5.0,"a, b, c, d"
OutName,GALERIES DE HULL,HULL,Quebec,J8Y3Y8,99.99,77.77,5.0,"a, b, c, d"
OutName,LES GALERIES JOLIETTE,JOLIETTE,Quebec,J6E2W4,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR ANGRIGNON,LASALLE,Quebec,H8N1X1,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR LAVAL,LAVAL,Quebec,H7T1C7,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR LAVAL,LAVAL,Quebec,H7T1C7,99.99,77.77,5.0,"a, b, c, d"
OutName,CENTRE LAVAL,LAVAL,Quebec,H7S1Y9,99.99,77.77,5.0,"a, b, c, d"
OutName,GALERIES CHAGNON,L\xc9VIS,Quebec,G6V6Y8,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE LONGUEUIL,LONGUEUIL,Quebec,J4K1C7,99.99,77.77,5.0,"a, b, c, d"
OutName,1021 RUE MONT-ROYAL E.,MONTR\xc9AL,Quebec,H2J1X7,99.99,77.77,5.0,"a, b, c, d"
OutName,1247 STE-CATHERINE OUEST,MONTR\xc9AL,Quebec,H3B1K1,99.99,77.77,5.0,"a, b, c, d"
OutName,CENTRE ROCKLAND,MONTR\xc9AL,Quebec,H3P3E9,99.99,77.77,5.0,"a, b, c, d"
OutName,COMPLEXE LES AILES,MONTR\xc9AL,Quebec,H3B5K4,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE VERSAILLES,MONTR\xc9AL,Quebec,H1N1E9,99.99,77.77,5.0,"a, b, c, d"
OutName,FAUBOURG DE LILE,PINCOURT,Quebec,J7V3Y3,99.99,77.77,5.0,"a, b, c, d"
OutName,CENTRE FAIRVIEW,POINTE-CLAIRE,Quebec,H9R5J2,99.99,77.77,5.0,"a, b, c, d"
OutName,LES GALERIES DE LA CAPITALE,QU\xc9BEC,Quebec,G2K1N4,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE FLEUR DE LYS,QU\xc9BEC,Quebec,G1M3E5,99.99,77.77,5.0,"a, b, c, d"
OutName,GALERIES RIVE-NORD,REPENTIGNY,Quebec,J6A5N4,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR RIMOUSKI,RIMOUSKI,Quebec,G5L7Y5,99.99,77.77,5.0,"a, b, c, d"
OutName,CENTRE RIVI\xc8RE-DU-LOUP,RIVI\xc8RE-DU-LOUP,Quebec,G5R4C2,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE ROSEM\xc8RE,ROSEM\xc8RE,Quebec,J7A3T2,99.99,77.77,5.0,"a, b, c, d"
OutName,LES PROMENADES DU CUIVRE,ROUYN-NORANDA,Quebec,J9X6H7,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR DE LESTRIE,SHERBROOKE,Quebec,J1L1K1,99.99,77.77,5.0,"a, b, c, d"
OutName,LES PROMENADES ST-BRUNO,ST-BRUNO,Quebec,J3V5K4,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE ST-EUSTACHE,ST-EUSTACHE,Quebec,J7P2B1,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR RICHELIEU,ST-JEAN,Quebec,J3A1M1,99.99,77.77,5.0,"a, b, c, d"
OutName,CARREFOUR DU NORD,ST-J\xc9ROME,Quebec,J7Y3S7,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE LAURIER,STE-FOY,Quebec,G1V2L8,99.99,77.77,5.0,"a, b, c, d"
OutName,PLACE STE-FOY,STE-FOY,Quebec,G1V2L1,99.99,77.77,5.0,"a, b, c, d"
OutName,GALERIES DE TERREBONNE,TERREBONNE,Quebec,J6W3Z5,99.99,77.77,5.0,"a, b, c, d"
OutName,CENTRE LES Rivi,Trois-Rivi,Quebec,G8Y1W1,99.99,77.77,5.0,"a, b, c, d"
OutName,6455 Macleod Trail South West,Calgary,Alberta,T2H 0K8,99.99,77.77,5.0,"a, b, c, d"
OutName,317-7th Avenue S.W.,Calgary,Alberta,T2P 2Z1,99.99,77.77,5.0,"a, b, c, d"
OutName,8882-170 Street,Edmonton,Alberta,T5T 3J7,99.99,77.77,5.0,"a, b, c, d"
OutName,650 West 41st Avenue,Vancouver,British Columbia,V5Z 2M9,99.99,77.77,5.0,"a, b, c, d"
OutName,700 West Georgia Street,Vancouver,British Columbia,V7Y 1E8,99.99,77.77,5.0,"a, b, c, d"
OutName,1485 Portage Avenue,Winnipeg,Manitoba,R3G 0W4,99.99,77.77,5.0,"a, b, c, d"
OutName,25 The West Mall,Etobicoke,Ontario,M9C 1B8,99.99,77.77,5.0,"a, b, c, d"
OutName,5985 Rodeo Drive,Mississauga,Ontario,L5R 3V6,99.99,77.77,5.0,"a, b, c, d"
OutName,100 City Centre Drive,Mississauga,Ontario,L5B 2C9,99.99,77.77,5.0,"a, b, c, d"
OutName,50 Rideau Street,Ottawa,Ontario,K1N 9J8,99.99,77.77,5.0,"a, b, c, d"
OutName,82 Bloor Street West,Toronto,Ontario,M5S 1L9,99.99,77.77,5.0,"a, b, c, d"
OutName,218 Yonge Street,Toronto,Ontario,M5B 2H6,99.99,77.77,5.0,"a, b, c, d"
OutName,100 King Street West,Toronto,Ontario,M5X 1E2,99.99,77.77,5.0,"a, b, c, d"
OutName,3401 Dufferin Street,Toronto,Ontario,M6A 2T9,99.99,77.77,5.0,"a, b, c, d"
OutName,3035 Boul. Le Carrefour,Laval,Quebec,H7T 1C8,99.99,77.77,5.0,"a, b, c, d"
OutName,1455 Peel Street,Montreal,Quebec,H3A 1T5,99.99,77.77,5.0,"a, b, c, d"
OutName,290 Saddleback Road,Edmonton,Alberta,T6J 4R7,99.99,77.77,5.0,"a, b, c, d"
OutName,12225 - 118 Ave,Edmonton,Alberta,T5L 2J9,99.99,77.77,5.0,"a, b, c, d"
OutName,2609 - 66 Street,Edmonton,Alberta,T6K 4E8,99.99,77.77,5.0,"a, b, c, d"
OutName,10433 - 80 Avenue,Edmonton,Alberta,T6E 1V1,99.99,77.77,5.0,"a, b, c, d"
