Province,StationID,Name,Latitude,Longitude,Postal Code,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 2:00,2017,1,7,2:00,-27,,-30,,76,,,,0,,,,97.49,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 3:00,2017,1,7,3:00,-27.6,,-30.7,,75,,,,0,,,,97.53,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 4:00,2017,1,7,4:00,-28.6,,-31.9,,74,,,,0,,,,97.59,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 5:00,2017,1,7,5:00,-29.2,,-32.4,,74,,,,0,,,,97.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 6:00,2017,1,7,6:00,-29.7,,-33,,73,,,,0,,,,97.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 7:00,2017,1,7,7:00,-30.1,,-33.3,,73,,,,0,,,,97.61,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 8:00,2017,1,7,8:00,-30.7,,-34.1,,72,,,,0,,,,97.61,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 9:00,2017,1,7,9:00,-29.8,,-33,,73,,,,0,,,,97.6,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 10:00,2017,1,7,10:00,-24,,-26.9,,77,,,,0,,,,97.61,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 11:00,2017,1,7,11:00,-20.2,,-22.9,,79,,,,0,,,,97.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 12:00,2017,1,7,12:00,-15.6,,-18.7,,78,,,,0,,,,97.52,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 13:00,2017,1,7,13:00,-12.1,,-15.3,,77,,19,,2,,,,97.43,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 14:00,2017,1,7,14:00,-10.2,,-13.9,,74,,19,,6,,,,97.35,,,,-14,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 15:00,2017,1,7,15:00,-9,,-13,,73,,17,,3,,,,97.32,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 16:00,2017,1,7,16:00,-10.6,,-14,,76,,16,,3,,,,97.29,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 17:00,2017,1,7,17:00,-14.1,,-16.3,,83,,12,,2,,,,97.27,,,,-15,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 18:00,2017,1,7,18:00,-16.3,,-18.4,,84,,,,0,,,,97.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 19:00,2017,1,7,19:00,-18.2,,-20.3,,84,,,,0,,,,97.24,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 20:00,2017,1,7,20:00,-20,,-22.1,,83,,,,0,,,,97.19,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 21:00,2017,1,7,21:00,-21.3,,-23.7,,81,,0,,1,,,,97.15,,,,-22,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 22:00,2017,1,7,22:00,-22.8,,-25.3,,80,,,,0,,,,97.11,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/7/2017 23:00,2017,1,7,23:00,-23.7,,-26.5,,78,,,,0,,,,97.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 0:00,2017,1,8,0:00,-22.9,,-25.4,,80,,,,0,,,,97.03,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 1:00,2017,1,8,1:00,-21.8,,-24.4,,80,,,,0,,,,96.98,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 2:00,2017,1,8,2:00,-21.6,,-24.1,,80,,,,0,,,,97,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 3:00,2017,1,8,3:00,-21.1,,-23.7,,80,,,,0,,,,97.01,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 4:00,2017,1,8,4:00,-22,,-24.7,,79,,0,,1,,,,97.05,,,,-23,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 5:00,2017,1,8,5:00,-20.5,,-22.9,,81,,,,0,,,,97.08,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 6:00,2017,1,8,6:00,-19.8,,-22.2,,81,,12,,2,,,,97.17,,,,-22,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 7:00,2017,1,8,7:00,-16.2,,-18.9,,80,,1,,5,,,,97.29,,,,-20,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 8:00,2017,1,8,8:00,-16.9,,-19.8,,78,,35,,5,,,,97.4,,,,-21,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 9:00,2017,1,8,9:00,-17.9,,-20.9,,77,,35,,6,,,,97.53,,,,-23,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 10:00,2017,1,8,10:00,-17.2,,-21.2,,71,,35,,7,,,,97.63,,,,-22,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 11:00,2017,1,8,11:00,-16.2,,-20.8,,68,,36,,7,,,,97.72,,,,-21,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 12:00,2017,1,8,12:00,-15.9,,-20.8,,66,,34,,5,,,,97.74,,,,-20,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 13:00,2017,1,8,13:00,-15.8,,-21.1,,64,,34,,6,,,,97.81,,,,-20,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 14:00,2017,1,8,14:00,-16.3,,-21.1,,67,,34,,5,,,,97.88,,,,-20,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 15:00,2017,1,8,15:00,-15.3,,-20.2,,66,,29,,5,,,,97.92,,,,-19,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 16:00,2017,1,8,16:00,-16.9,,-20.9,,71,,30,,5,,,,97.99,,,,-21,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 17:00,2017,1,8,17:00,-19.6,,-22.4,,79,,,,0,,,,98.03,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 18:00,2017,1,8,18:00,-22.7,,-25.3,,80,,,,0,,,,98.08,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 19:00,2017,1,8,19:00,-24.8,,-27.6,,78,,,,0,,,,98.14,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 20:00,2017,1,8,20:00,-26.2,,-29.1,,77,,,,0,,,,98.19,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 21:00,2017,1,8,21:00,-27.5,,-30.6,,75,,,,0,,,,98.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 22:00,2017,1,8,22:00,-28.6,,-31.7,,75,,,,0,,,,98.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/8/2017 23:00,2017,1,8,23:00,-29.6,,-32.9,,73,,,,0,,,,98.21,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 0:00,2017,1,9,0:00,-30.1,,-33.5,,73,,,,0,,,,98.17,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 1:00,2017,1,9,1:00,-28.6,,-31.7,,75,,,,0,,,,98.09,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 2:00,2017,1,9,2:00,-25.8,,-28.8,,76,,,,0,,,,98.14,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 3:00,2017,1,9,3:00,-24.2,,-27.1,,77,,,,0,,,,98.16,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 4:00,2017,1,9,4:00,-22.9,,-25.6,,78,,,,0,,,,98.09,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 5:00,2017,1,9,5:00,-21.5,,-24.1,,79,,,,0,,,,98.04,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 6:00,2017,1,9,6:00,-20.8,,-23.4,,80,,,,0,,,,97.97,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 7:00,2017,1,9,7:00,-19.9,,-22.3,,81,,,,0,,,,97.89,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 8:00,2017,1,9,8:00,-13.7,,-15.9,,84,,23,,3,,,,97.81,,,,-16,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 9:00,2017,1,9,9:00,-12.2,,-14.5,,83,,23,,6,,,,97.73,,,,-16,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 10:00,2017,1,9,10:00,-11,,-13.4,,83,,23,,7,,,,97.69,,,,-15,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 11:00,2017,1,9,11:00,-9.6,,-12.3,,81,,22,,8,,,,97.63,,,,-14,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 12:00,2017,1,9,12:00,-8.2,,-10.9,,81,,23,,9,,,,97.52,,,,-13,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 13:00,2017,1,9,13:00,-7.6,,-10.6,,80,,23,,8,,,,97.46,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 14:00,2017,1,9,14:00,-7.5,,-10.3,,80,,23,,8,,,,97.44,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 15:00,2017,1,9,15:00,-7.4,,-10.5,,79,,23,,8,,,,97.41,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 16:00,2017,1,9,16:00,-7.7,,-10.5,,80,,23,,5,,,,97.44,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 17:00,2017,1,9,17:00,-8.1,,-10.5,,82,,24,,5,,,,97.47,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 18:00,2017,1,9,18:00,-8.4,,-10.5,,84,,24,,5,,,,97.56,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 19:00,2017,1,9,19:00,-8.3,,-10.5,,84,,24,,6,,,,97.59,,,,-12,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 20:00,2017,1,9,20:00,-8.3,,-10.3,,85,,25,,2,,,,97.62,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 21:00,2017,1,9,21:00,-8.2,,-10.2,,86,,23,,3,,,,97.66,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 22:00,2017,1,9,22:00,-8.3,,-10.2,,86,,23,,2,,,,97.69,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/9/2017 23:00,2017,1,9,23:00,-8.2,,-10.1,,86,,24,,4,,,,97.66,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 0:00,2017,1,10,0:00,-8.2,,-10,,86,,22,,3,,,,97.65,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 1:00,2017,1,10,1:00,-8.3,,-10.1,,87,,22,,2,,,,97.61,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 2:00,2017,1,10,2:00,-8.5,,-10.4,,86,,0,,1,,,,97.62,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 3:00,2017,1,10,3:00,-8.8,,-10.4,,88,,,,0,,,,97.61,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 4:00,2017,1,10,4:00,-8.9,,-10.4,,89,,,,0,,,,97.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 5:00,2017,1,10,5:00,-7.7,,-9.6,,86,,13,,5,,,,97.51,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 6:00,2017,1,10,6:00,-7.2,,-9.2,,86,,15,,3,,,,97.44,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 7:00,2017,1,10,7:00,-6.9,,-8.8,,86,,14,,6,,,,97.35,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 8:00,2017,1,10,8:00,-6.7,,-8.7,,85,,14,,7,,,,97.28,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 9:00,2017,1,10,9:00,-6.2,,-8.2,,85,,14,,8,,,,97.23,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 10:00,2017,1,10,10:00,-5.4,,-7.6,,85,,14,,6,,,,97.16,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 11:00,2017,1,10,11:00,-4.9,,-7.1,,85,,14,,9,,,,97.03,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 12:00,2017,1,10,12:00,-4.7,,-6.8,,86,,14,,11,,,,96.83,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 13:00,2017,1,10,13:00,-4.5,,-6.4,,86,,14,,8,,,,96.6,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 14:00,2017,1,10,14:00,-4.3,,-5.9,,89,,13,,8,,,,96.45,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 15:00,2017,1,10,15:00,-4,,-5.6,,89,,14,,9,,,,96.29,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 16:00,2017,1,10,16:00,-4.1,,-5.6,,89,,13,,11,,,,96.07,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 17:00,2017,1,10,17:00,-4.2,,-5.6,,90,,13,,9,,,,95.9,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 18:00,2017,1,10,18:00,-3.8,,-4.9,,92,,14,,8,,,,95.74,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 19:00,2017,1,10,19:00,-3.3,,-4.2,,93,,15,,8,,,,95.54,,,,-7,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 20:00,2017,1,10,20:00,-2.2,,-3.3,,93,,16,,8,,,,95.33,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 21:00,2017,1,10,21:00,-1.2,,-2.2,,93,,15,,11,,,,95.14,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 22:00,2017,1,10,22:00,0,,-0.9,,94,,15,,8,,,,94.98,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/10/2017 23:00,2017,1,10,23:00,0.8,,-0.1,,93,,17,,7,,,,94.83,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 0:00,2017,1,11,0:00,0.8,,-0.2,,93,,16,,7,,,,94.71,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 1:00,2017,1,11,1:00,1,,0.1,,93,,16,,6,,,,94.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 2:00,2017,1,11,2:00,1.4,,0.5,,94,,23,,6,,,,94.66,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 3:00,2017,1,11,3:00,1.1,,0.1,,93,,25,,9,,,,94.85,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 4:00,2017,1,11,4:00,0.4,,-1.1,,90,,27,,13,,,,95.14,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 5:00,2017,1,11,5:00,-0.2,,-1.5,,91,,27,,11,,,,95.37,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 6:00,2017,1,11,6:00,0.1,,-2.1,,86,,26,,14,,,,95.62,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 7:00,2017,1,11,7:00,-0.1,,-2.9,,82,,27,,11,,,,95.88,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 8:00,2017,1,11,8:00,-0.4,,-3.5,,80,,27,,10,,,,96.18,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 9:00,2017,1,11,9:00,-1.1,,-4.6,,77,,26,,11,,,,96.45,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 10:00,2017,1,11,10:00,-1,,-4.6,,77,,27,,7,,,,96.6,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 11:00,2017,1,11,11:00,-0.4,,-5,,71,,26,,10,,,,96.63,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 12:00,2017,1,11,12:00,0.2,,-4.6,,70,,24,,11,,,,96.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 13:00,2017,1,11,13:00,1.1,,-4.4,,67,,23,,9,,,,96.47,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 14:00,2017,1,11,14:00,1.9,,-4.3,,64,,22,,6,,,,96.5,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 15:00,2017,1,11,15:00,1,,-4,,69,,22,,5,,,,96.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 16:00,2017,1,11,16:00,0.3,,-3.9,,74,,17,,2,,,,96.5,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 17:00,2017,1,11,17:00,-0.1,,-3.7,,77,,15,,5,,,,96.38,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 18:00,2017,1,11,18:00,0,,-4,,75,,24,,4,,,,96.42,,,,-1,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 19:00,2017,1,11,19:00,0.8,,-3.4,,73,,22,,4,,,,96.25,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 20:00,2017,1,11,20:00,2.1,,-2.4,,72,,23,,5,,,,96.14,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 21:00,2017,1,11,21:00,2.6,,-1,,77,,24,,4,,,,96.04,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 22:00,2017,1,11,22:00,0.7,,-0.7,,90,,0,,1,,,,96.01,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/11/2017 23:00,2017,1,11,23:00,0.5,,-0.5,,93,,,,0,,,,96.06,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 0:00,2017,1,12,0:00,0.4,,-0.5,,94,,,,0,,,,95.92,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 1:00,2017,1,12,1:00,0.4,,-0.4,,95,,0,,1,,,,95.79,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 2:00,2017,1,12,2:00,0.4,,-0.3,,95,,9,,1,,,,95.76,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 3:00,2017,1,12,3:00,0.3,,-0.4,,95,,0,,1,,,,95.74,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 4:00,2017,1,12,4:00,0.3,,-0.4,,95,,9,,2,,,,95.71,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 5:00,2017,1,12,5:00,0.5,,-0.2,,95,,0,,1,,,,95.74,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 6:00,2017,1,12,6:00,1.1,,0.3,,94,,3,,3,,,,95.77,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 7:00,2017,1,12,7:00,0.5,,-0.5,,93,,2,,4,,,,95.93,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 8:00,2017,1,12,8:00,-0.1,,-1.3,,92,,35,,5,,,,96.07,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 9:00,2017,1,12,9:00,-0.8,,-2.2,,90,,4,,3,,,,96.06,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 10:00,2017,1,12,10:00,-1.4,,-3,,89,,3,,4,,,,96.15,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 11:00,2017,1,12,11:00,-1.6,,-3.4,,88,,2,,4,,,,96.2,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 12:00,2017,1,12,12:00,-2.2,,-3.8,,89,,33,,5,,,,96.2,,,,-4,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 13:00,2017,1,12,13:00,-3.2,,-4.9,,88,,1,,6,,,,96.19,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 14:00,2017,1,12,14:00,-3.9,,-5.4,,89,,1,,2,,,,96.19,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 15:00,2017,1,12,15:00,-4.1,,-5.7,,88,,2,,3,,,,96.26,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 16:00,2017,1,12,16:00,-4.2,,-5.7,,89,,30,,2,,,,96.32,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 17:00,2017,1,12,17:00,-4.6,,-6.1,,89,,0,,1,,,,96.36,,,,-5,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 18:00,2017,1,12,18:00,-5.1,,-6.3,,91,,0,,1,,,,96.49,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 19:00,2017,1,12,19:00,-5.2,,-6.3,,92,,0,,1,,,,96.56,,,,-6,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 20:00,2017,1,12,20:00,-4.9,,-6.7,,87,,27,,6,,,,96.72,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 21:00,2017,1,12,21:00,-6.6,,-8.8,,84,,27,,5,,,,96.8,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 22:00,2017,1,12,22:00,-8,,-10.7,,81,,27,,5,,,,96.89,,,,-11,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/12/2017 23:00,2017,1,12,23:00,-7.4,,-9.3,,86,,26,,4,,,,96.93,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/13/2017 0:00,2017,1,13,0:00,-6.8,,-8.6,,87,,27,,6,,,,96.99,,,,-10,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/13/2017 1:00,2017,1,13,1:00,-6,,-7.8,,87,,26,,5,,,,97.01,,,,-8,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/13/2017 2:00,2017,1,13,2:00,-5.3,,-7.7,,83,,26,,7,,,,97.1,,,,-9,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,1/13/2017 3:00,2017,1,13,3:00,-7.4,,-10.8,,77,,27,,8,,,,97.39,,,,-11,,NA
